"Target","Evidence"
"CTSC","predicted (union)"
"CTSK","predicted (intersection) + predicted (union)"
"CTSO","predicted (intersection) + predicted (union)"
"CTSS","experimental (all) + predicted (intersection) + predicted (union)"
"CTSV","predicted (union)"
"CTSZ","predicted (union)"
"CTTN","predicted (union)"
"CTTNBP2NL","predicted (intersection) + predicted (union)"
"CTU1","predicted (union)"
"CTXN2","predicted (intersection) + predicted (union)"
"CTXN3","predicted (union)"
"CUBN","predicted (intersection) + predicted (union)"
"CUEDC1","predicted (union)"
"CUL1","predicted (intersection) + predicted (union)"
"CUL3","predicted (intersection) + predicted (union)"
"CUL5","predicted (union)"
"CUX1","predicted (union)"
"CUX2","predicted (union)"
"CWC22","predicted (union)"
"CWF19L1","predicted (union)"
"CX3CL1","predicted (intersection) + predicted (union)"
"CXADR","predicted (intersection) + predicted (union)"
"CXCL11","predicted (union)"
"CXCL12","predicted (intersection) + predicted (union)"
"CXCL13","predicted (union)"
"CXCL14","predicted (intersection) + predicted (union)"
"CXCL5","predicted (union)"
"CXCL6","predicted (intersection) + predicted (union)"
"CXCL8","predicted (intersection) + predicted (union)"
"CXCL9","predicted (union)"
"CXorf21","predicted (intersection) + predicted (union)"
"CXorf38","experimental (all) + predicted (intersection) + predicted (union)"
"CXorf40A","predicted (union)"
"CXorf40B","predicted (union)"
"CXorf56","predicted (intersection) + predicted (union)"
"CXXC4","predicted (union)"
"CYB561D1","predicted (intersection) + predicted (union)"
"CYB5A","experimental (all)"
"CYB5D1","predicted (intersection) + predicted (union)"
"CYB5D2","predicted (union)"
"CYB5R4","predicted (intersection) + predicted (union)"
"CYB5RL","predicted (union)"
"CYBB","predicted (intersection) + predicted (union)"
"CYBC1","predicted (intersection) + predicted (union)"
"CYBRD1","experimental (all) + predicted (intersection) + predicted (union)"
"CYCS","experimental (all) + predicted (intersection) + predicted (union)"
"CYHR1","predicted (intersection) + predicted (union)"
"CYLD","experimental (all)"
"CYP19A1","predicted (intersection) + predicted (union)"
"CYP1A2","predicted (union)"
"CYP20A1","predicted (intersection) + predicted (union)"
"CYP26B1","predicted (intersection) + predicted (union)"
"CYP27B1","predicted (intersection) + predicted (union)"
"CYP27C1","predicted (intersection) + predicted (union)"
"CYP2B6","predicted (intersection) + predicted (union)"
"CYP2C19","predicted (union)"
"CYP2U1","predicted (intersection) + predicted (union)"
"CYP2W1","predicted (intersection) + predicted (union)"
"CYP39A1","predicted (union)"
"CYP3A43","predicted (union)"
"CYP3A5","predicted (intersection) + predicted (union)"
"CYP4A11","predicted (union)"
"CYP4A22","predicted (union)"
"CYP4F12","predicted (union)"
"CYP4F2","predicted (union)"
"CYP4F3","predicted (intersection) + predicted (union)"
"CYP4V2","predicted (intersection) + predicted (union)"
"CYP7B1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"CYP8B1","predicted (union)"
"CYS1","predicted (intersection) + predicted (union)"
"CYSLTR1","predicted (union)"
"CYSLTR2","predicted (intersection) + predicted (union)"
"CYTH1","predicted (intersection) + predicted (union)"
"CYTH3","predicted (union)"
"CYTIP","predicted (intersection) + predicted (union)"
"CYTL1","predicted (union)"
"CYYR1","predicted (union)"
"DAAM1","predicted (union)"
"DAAM2","predicted (union)"
"DAB2IP","predicted (union)"
"DACT3","predicted (intersection) + predicted (union)"
"DAG1","predicted (union)"
"DAND5","predicted (union)"
"DAP","predicted (intersection) + predicted (union)"
"DAP3","predicted (intersection) + predicted (union)"
"DAPK3","experimental (strong) + experimental (all)"
"DARS","predicted (intersection) + predicted (union)"
"DAZAP1","predicted (union)"
"DAZAP2","predicted (intersection) + predicted (union)"
"DBF4","predicted (intersection) + predicted (union)"
"DBH","predicted (intersection) + predicted (union)"
"DBN1","predicted (union)"
"DBNL","predicted (intersection) + predicted (union)"
"DBT","predicted (intersection) + predicted (union)"
"DBX2","predicted (union)"
"DCAF1","experimental (all)"
"DCAF10","predicted (intersection) + predicted (union)"
"DCAF11","predicted (intersection) + predicted (union)"
"DCAF12","predicted (union)"
"DCAF12L1","predicted (union)"
"DCAF16","predicted (intersection) + predicted (union)"
"DCAF17","predicted (intersection) + predicted (union)"
"DCAF4L1","predicted (intersection) + predicted (union)"
"DCAF4L2","predicted (union)"
"DCAF8","experimental (all)"
"DCAKD","predicted (intersection) + predicted (union)"
"DCBLD1","predicted (union)"
"DCBLD2","experimental (all) + predicted (intersection) + predicted (union)"
"DCC","predicted (intersection) + predicted (union)"
"DCHS2","predicted (intersection) + predicted (union)"
"DCK","predicted (intersection) + predicted (union)"
"DCLK1","predicted (intersection) + predicted (union)"
"DCLK2","predicted (intersection) + predicted (union)"
"DCLK3","predicted (union)"
"DCLRE1A","predicted (union)"
"DCLRE1C","predicted (union)"
"DCP2","predicted (intersection) + predicted (union)"
"DCPS","predicted (intersection) + predicted (union)"
"DCT","predicted (union)"
"DCTN4","predicted (union)"
"DCTN5","experimental (all) + predicted (intersection) + predicted (union)"
"DCTN6","experimental (all) + predicted (intersection) + predicted (union)"
"DCTPP1","experimental (all)"
"DCUN1D1","predicted (intersection) + predicted (union)"
"DCUN1D3","predicted (intersection) + predicted (union)"
"DCUN1D4","experimental (all) + predicted (union)"
"DCUN1D5","predicted (intersection) + predicted (union)"
"DDB1","predicted (intersection) + predicted (union)"
"DDB2","predicted (union)"
"DDHD1","experimental (all) + predicted (intersection) + predicted (union)"
"DDHD2","predicted (union)"
"DDI2","experimental (all) + predicted (intersection) + predicted (union)"
"DDIAS","predicted (intersection) + predicted (union)"
"DDIT4L","predicted (union)"
"DDN","predicted (union)"
"DDO","predicted (union)"
"DDR1","predicted (intersection) + predicted (union)"
"DDR2","predicted (intersection) + predicted (union)"
"DDX17","predicted (intersection) + predicted (union)"
"DDX18","predicted (union)"
"DDX19A","predicted (union)"
"DDX19B","predicted (intersection) + predicted (union)"
"DDX20","predicted (union)"
"DDX21","predicted (union)"
"DDX4","predicted (intersection) + predicted (union)"
"DDX46","predicted (intersection) + predicted (union)"
"DDX5","experimental (all) + predicted (intersection) + predicted (union)"
"DDX50","predicted (intersection) + predicted (union)"
"DDX51","predicted (intersection) + predicted (union)"
"DDX53","predicted (intersection) + predicted (union)"
"DDX55","predicted (intersection) + predicted (union)"
"DDX59","predicted (intersection) + predicted (union)"
"DDX60","predicted (union)"
"DEAF1","predicted (union)"
"DECR1","predicted (intersection) + predicted (union)"
"DECR2","predicted (union)"
"DEDD","predicted (intersection) + predicted (union)"
"DEF6","predicted (union)"
"DEF8","predicted (intersection) + predicted (union)"
"DEFB106A","predicted (union)"
"DEFB106B","predicted (union)"
"DEFB107A","predicted (union)"
"DEFB107B","predicted (union)"
"DEFB134","predicted (union)"
"DEGS1","experimental (all) + predicted (intersection) + predicted (union)"
"DEK","predicted (union)"
"DELE1","predicted (intersection) + predicted (union)"
"DENND1A","predicted (intersection) + predicted (union)"
"DENND1B","predicted (union)"
"DENND2A","predicted (intersection) + predicted (union)"
"DENND2C","predicted (intersection) + predicted (union)"
"DENND2D","predicted (union)"
"DENND3","predicted (union)"
"DENND4A","predicted (union)"
"DENND5A","predicted (union)"
"DENND5B","experimental (all) + predicted (intersection) + predicted (union)"
"DENND6A","predicted (intersection) + predicted (union)"
"DENND6B","predicted (union)"
"DENR","predicted (intersection) + predicted (union)"
"DEPDC1","experimental (all) + predicted (union)"
"DEPP1","predicted (union)"
"DEPTOR","predicted (intersection) + predicted (union)"
"DERA","predicted (union)"
"DERL1","predicted (intersection) + predicted (union)"
"DERL2","predicted (intersection) + predicted (union)"
"DESI1","predicted (intersection) + predicted (union)"
"DESI2","predicted (union)"
"DFFA","predicted (intersection) + predicted (union)"
"DFFB","predicted (union)"
"DGAT2","predicted (union)"
"DGCR8","predicted (union)"
"DGKB","predicted (intersection) + predicted (union)"
"DGKD","predicted (union)"
"DGKE","predicted (intersection) + predicted (union)"
"DGKG","predicted (union)"
"DGKH","predicted (intersection) + predicted (union)"
"DGKI","predicted (intersection) + predicted (union)"
"DGKQ","predicted (intersection) + predicted (union)"
"DGLUCY","predicted (union)"
"DGUOK","predicted (union)"
"DHCR24","predicted (union)"
"DHDDS","predicted (intersection) + predicted (union)"
"DHFR","predicted (union)"
"DHFR2","predicted (intersection) + predicted (union)"
"DHODH","experimental (all) + predicted (intersection) + predicted (union)"
"DHRS12","predicted (intersection) + predicted (union)"
"DHRS2","predicted (union)"
"DHTKD1","predicted (intersection) + predicted (union)"
"DHX30","predicted (union)"
"DHX33","experimental (all) + predicted (intersection) + predicted (union)"
"DHX34","predicted (union)"
"DHX35","predicted (union)"
"DHX36","predicted (union)"
"DHX40","predicted (intersection) + predicted (union)"
"DHX8","predicted (union)"
"DIABLO","predicted (union)"
"DIAPH2","predicted (intersection) + predicted (union)"
"DICER1","predicted (intersection) + predicted (union)"
"DIDO1","predicted (intersection) + predicted (union)"
"DIO1","predicted (union)"
"DIO2","predicted (union)"
"DIO3","predicted (union)"
"DIP2B","predicted (intersection) + predicted (union)"
"DIP2C","predicted (union)"
"DIPK1A","predicted (intersection) + predicted (union)"
"DIPK2A","predicted (union)"
"DIPK2B","predicted (intersection) + predicted (union)"
"DIRAS2","predicted (union)"
"DIS3","predicted (intersection) + predicted (union)"
"DIS3L","experimental (all) + predicted (intersection) + predicted (union)"
"DIS3L2","predicted (intersection) + predicted (union)"
"DISC1","predicted (intersection) + predicted (union)"
"DIXDC1","predicted (intersection) + predicted (union)"
"DKK1","predicted (union)"
"DKK2","predicted (union)"
"DKK3","predicted (union)"
"DLAT","predicted (union)"
"DLC1","predicted (intersection) + predicted (union)"
"DLD","predicted (intersection) + predicted (union)"
"DLEC1","predicted (intersection) + predicted (union)"
"DLEU7","predicted (union)"
"DLG1","predicted (union)"
"DLG2","predicted (union)"
"DLG3","predicted (union)"
"DLG4","predicted (union)"
"DLG5","predicted (union)"
"DLGAP1","predicted (intersection) + predicted (union)"
"DLGAP3","predicted (intersection) + predicted (union)"
"DLGAP5","predicted (intersection) + predicted (union)"
"DLK1","predicted (union)"
"DLX4","predicted (union)"
"DMAC1","predicted (union)"
"DMAC2","predicted (union)"
"DMAC2L","predicted (intersection) + predicted (union)"
"DMBX1","predicted (intersection) + predicted (union)"
"DMC1","predicted (intersection) + predicted (union)"
"DMD","predicted (intersection) + predicted (union)"
"DMP1","predicted (intersection) + predicted (union)"
"DMPK","predicted (union)"
"DMRT1","predicted (intersection) + predicted (union)"
"DMRT2","predicted (union)"
"DMRTA1","predicted (union)"
"DMRTA2","predicted (intersection) + predicted (union)"
"DMRTC1B","predicted (union)"
"DMXL1","predicted (intersection) + predicted (union)"
"DNAAF2","predicted (union)"
"DNAH12","predicted (intersection) + predicted (union)"
"DNAH8","predicted (union)"
"DNAI2","predicted (union)"
"DNAJA2","predicted (union)"
"DNAJA4","predicted (intersection) + predicted (union)"
"DNAJB1","predicted (intersection) + predicted (union)"
"DNAJB13","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJB14","predicted (union)"
"DNAJB4","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJB5","predicted (union)"
"DNAJB6","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJB7","predicted (union)"
"DNAJB9","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJC10","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJC12","predicted (union)"
"DNAJC13","predicted (intersection) + predicted (union)"
"DNAJC15","predicted (intersection) + predicted (union)"
"DNAJC16","predicted (intersection) + predicted (union)"
"DNAJC18","predicted (intersection) + predicted (union)"
"DNAJC19","predicted (union)"
"DNAJC2","predicted (union)"
"DNAJC21","predicted (intersection) + predicted (union)"
"DNAJC22","predicted (intersection) + predicted (union)"
"DNAJC24","predicted (intersection) + predicted (union)"
"DNAJC25-GNG10","predicted (intersection) + predicted (union)"
"DNAJC27","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"DNAJC28","experimental (all) + predicted (intersection) + predicted (union)"
"DNAJC3","predicted (union)"
"DNAJC30","predicted (union)"
"DNAJC5","predicted (intersection) + predicted (union)"
"DNAJC5B","predicted (union)"
"DNAJC8","predicted (union)"
"DNAJC9","predicted (union)"
"DNAL1","experimental (all) + predicted (intersection) + predicted (union)"
"DNALI1","predicted (union)"
"DNASE2","predicted (intersection) + predicted (union)"
"DND1","predicted (union)"
"DNM1L","experimental (all) + predicted (intersection) + predicted (union)"
"DNM3","predicted (intersection) + predicted (union)"
"DNMBP","experimental (all)"
"DNMT1","experimental (strong) + experimental (all) + predicted (union)"
"DNMT3A","predicted (intersection) + predicted (union)"
"DNMT3B","predicted (union)"
"DNPEP","predicted (intersection) + predicted (union)"
"DNPH1","predicted (union)"
"DNTT","predicted (union)"
"DNTTIP2","experimental (all) + predicted (union)"
"DOCK3","predicted (intersection) + predicted (union)"
"DOCK4","predicted (intersection) + predicted (union)"
"DOCK5","predicted (intersection) + predicted (union)"
"DOCK7","predicted (intersection) + predicted (union)"
"DOCK9","predicted (union)"
"DOK2","predicted (union)"
"DOK3","predicted (union)"
"DOK4","predicted (union)"
"DOK6","predicted (intersection) + predicted (union)"
"DONSON","predicted (union)"
"DOP1B","predicted (intersection) + predicted (union)"
"DOT1L","predicted (union)"
"DPF2","predicted (union)"
"DPF3","predicted (intersection) + predicted (union)"
"DPH3","predicted (intersection) + predicted (union)"
"DPH6","predicted (intersection) + predicted (union)"
"DPM1","predicted (intersection) + predicted (union)"
"DPP10","predicted (union)"
"DPP8","predicted (intersection) + predicted (union)"
"DPP9","experimental (all)"
"DPPA3","predicted (intersection) + predicted (union)"
"DPT","predicted (union)"
"DPY19L1","predicted (union)"
"DPY19L2","predicted (union)"
"DPY19L3","predicted (intersection) + predicted (union)"
"DPY19L4","predicted (intersection) + predicted (union)"
"DPYD","predicted (intersection) + predicted (union)"
"DPYSL2","experimental (all) + predicted (intersection) + predicted (union)"
"DPYSL3","predicted (union)"
"DPYSL5","predicted (intersection) + predicted (union)"
"DR1","predicted (intersection) + predicted (union)"
"DRAM1","predicted (intersection) + predicted (union)"
"DRAM2","predicted (intersection) + predicted (union)"
"DRAXIN","experimental (all) + predicted (intersection) + predicted (union)"
"DRD1","predicted (intersection) + predicted (union)"
"DRG1","predicted (intersection) + predicted (union)"
"DROSHA","predicted (union)"
"DSC1","predicted (intersection) + predicted (union)"
"DSC3","predicted (union)"
"DSCAM","predicted (intersection) + predicted (union)"
"DSCC1","predicted (union)"
"DSE","predicted (intersection) + predicted (union)"
"DSEL","predicted (intersection) + predicted (union)"
"DSG1","predicted (union)"
"DSG2","predicted (intersection) + predicted (union)"
"DSG3","predicted (intersection) + predicted (union)"
"DSG4","predicted (intersection) + predicted (union)"
"DSN1","predicted (intersection) + predicted (union)"
"DSP","predicted (union)"
"DSPP","experimental (all)"
"DST","predicted (intersection) + predicted (union)"
"DSTN","predicted (intersection) + predicted (union)"
"DSTYK","experimental (all)"
"DTD1","predicted (union)"
"DTD2","predicted (intersection) + predicted (union)"
"DTHD1","predicted (intersection) + predicted (union)"
"DTL","predicted (intersection) + predicted (union)"
"DTNA","predicted (union)"
"DTNB","predicted (union)"
"DTWD2","predicted (intersection) + predicted (union)"
"DTX4","predicted (union)"
"DUOX1","predicted (union)"
"DUOXA1","predicted (intersection) + predicted (union)"
"DUSP10","predicted (union)"
"DUSP13","predicted (union)"
"DUSP16","predicted (union)"
"DUSP18","experimental (all) + predicted (intersection) + predicted (union)"
"DUSP19","predicted (union)"
"DUSP2","experimental (all) + predicted (intersection) + predicted (union)"
"DUSP22","predicted (intersection) + predicted (union)"
"DUSP28","predicted (union)"
"DUSP3","predicted (intersection) + predicted (union)"
"DUSP4","predicted (union)"
"DUSP6","predicted (union)"
"DUSP7","predicted (union)"
"DUSP8","predicted (intersection) + predicted (union)"
"DUSP9","predicted (union)"
"DUXA","predicted (intersection) + predicted (union)"
"DVL3","predicted (intersection) + predicted (union)"
"DYNAP","predicted (intersection) + predicted (union)"
"DYNC1I2","predicted (union)"
"DYNC1LI2","experimental (all) + predicted (intersection) + predicted (union)"
"DYNC2H1","predicted (union)"
"DYNLL2","predicted (intersection) + predicted (union)"
"DYNLRB1","predicted (union)"
"DYNLT1","predicted (intersection) + predicted (union)"
"DYRK1A","predicted (intersection) + predicted (union)"
"DYRK1B","predicted (union)"
"DYRK2","experimental (all) + predicted (intersection) + predicted (union)"
"DYRK3","predicted (intersection) + predicted (union)"
"DZANK1","predicted (intersection) + predicted (union)"
"DZIP1L","predicted (intersection) + predicted (union)"
"DZIP3","predicted (union)"
"E2F1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"E2F2","experimental (all) + predicted (intersection) + predicted (union)"
"E2F3","experimental (all) + predicted (intersection) + predicted (union)"
"E2F4","predicted (union)"
"E2F5","experimental (all) + predicted (intersection) + predicted (union)"
"E2F6","predicted (union)"
"E2F7","predicted (union)"
"EAF1","predicted (intersection) + predicted (union)"
"EARS2","experimental (all)"
"EBF1","predicted (union)"
"EBF2","predicted (union)"
"EBF3","predicted (intersection) + predicted (union)"
"EBF4","predicted (union)"
"EBNA1BP2","predicted (intersection) + predicted (union)"
"EBPL","predicted (intersection) + predicted (union)"
"ECD","predicted (union)"
"ECE1","predicted (intersection) + predicted (union)"
"ECHDC1","predicted (union)"
"ECHDC2","predicted (intersection) + predicted (union)"
"ECHDC3","predicted (union)"
"ECPAS","predicted (union)"
"ECT2","predicted (union)"
"EDA2R","predicted (intersection) + predicted (union)"
"EDDM3B","predicted (union)"
"EDEM1","predicted (intersection) + predicted (union)"
"EDEM3","predicted (union)"
"EDNRA","predicted (intersection) + predicted (union)"
"EDNRB","predicted (intersection) + predicted (union)"
"EDRF1","predicted (union)"
"EEA1","experimental (all) + predicted (intersection) + predicted (union)"
"EEF1A1","experimental (all)"
"EEF1AKMT2","predicted (union)"
"EEF1AKMT3","predicted (union)"
"EEF1E1","predicted (intersection) + predicted (union)"
"EEF2","predicted (union)"
"EEF2K","predicted (intersection) + predicted (union)"
"EEF2KMT","predicted (union)"
"EEPD1","predicted (intersection) + predicted (union)"
"EFCAB1","predicted (intersection) + predicted (union)"
"EFCAB11","experimental (all) + predicted (intersection) + predicted (union)"
"EFCAB13","predicted (union)"
"EFCAB14","experimental (all) + predicted (intersection) + predicted (union)"
"EFCAB2","predicted (intersection) + predicted (union)"
"EFCAB5","predicted (intersection) + predicted (union)"
"EFCAB7","predicted (union)"
"EFCC1","predicted (union)"
"EFHC1","experimental (all) + predicted (intersection) + predicted (union)"
"EFHD1","predicted (union)"
"EFL1","predicted (union)"
"EFNA1","predicted (intersection) + predicted (union)"
"EFNA2","predicted (union)"
"EFNA3","predicted (union)"
"EFNA5","predicted (intersection) + predicted (union)"
"EFNB1","predicted (intersection) + predicted (union)"
"EFNB2","predicted (intersection) + predicted (union)"
"EFNB3","predicted (union)"
"EFR3A","predicted (union)"
"EFTUD2","predicted (intersection) + predicted (union)"
"EGF","predicted (union)"
"EGFR","predicted (intersection) + predicted (union)"
"EGLN1","predicted (intersection) + predicted (union)"
"EGLN3","experimental (all) + predicted (intersection) + predicted (union)"
"EGR1","predicted (union)"
"EGR2","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"EGR3","predicted (union)"
"EHD2","predicted (union)"
"EHD3","predicted (intersection) + predicted (union)"
"EHD4","predicted (union)"
"EHF","predicted (union)"
"EHHADH","predicted (intersection) + predicted (union)"
"EHMT1","predicted (union)"
"EHMT2","experimental (all)"
"EI24","predicted (union)"
"EID2B","predicted (intersection) + predicted (union)"
"EIF1AX","predicted (union)"
"EIF2A","predicted (union)"
"EIF2AK2","predicted (intersection) + predicted (union)"
"EIF2B1","predicted (union)"
"EIF2B2","experimental (all) + predicted (intersection) + predicted (union)"
"EIF2B5","predicted (union)"
"EIF2S1","experimental (all) + predicted (intersection) + predicted (union)"
"EIF2S3","predicted (union)"
"EIF3A","predicted (union)"
"EIF3H","predicted (union)"
"EIF3I","predicted (union)"
"EIF3M","predicted (intersection) + predicted (union)"
"EIF4A1","predicted (union)"
"EIF4A2","experimental (all) + predicted (intersection) + predicted (union)"
"EIF4A3","predicted (union)"
"EIF4B","predicted (union)"
"EIF4E","predicted (intersection) + predicted (union)"
"EIF4E2","predicted (intersection) + predicted (union)"
"EIF4E3","predicted (intersection) + predicted (union)"
"EIF4EBP1","predicted (intersection) + predicted (union)"
"EIF4EBP2","predicted (intersection) + predicted (union)"
"EIF4G2","experimental (all) + predicted (intersection) + predicted (union)"
"EIF4G3","experimental (all) + predicted (union)"
"EIF4H","experimental (all) + predicted (intersection) + predicted (union)"
"EIF5","predicted (intersection) + predicted (union)"
"EIF5A2","experimental (all) + predicted (intersection) + predicted (union)"
"EIF5AL1","predicted (intersection) + predicted (union)"
"EIF5B","predicted (intersection) + predicted (union)"
"ELAC2","predicted (union)"
"ELAVL2","experimental (all) + predicted (intersection) + predicted (union)"
"ELAVL4","predicted (intersection) + predicted (union)"
"ELF2","predicted (union)"
"ELF4","predicted (union)"
"ELK1","predicted (intersection) + predicted (union)"
"ELK3","predicted (intersection) + predicted (union)"
"ELK4","experimental (all) + predicted (intersection) + predicted (union)"
"ELL","predicted (union)"
"ELL2","predicted (intersection) + predicted (union)"
"ELMO2","experimental (all) + predicted (union)"
"ELMOD1","predicted (intersection) + predicted (union)"
"ELMOD2","predicted (intersection) + predicted (union)"
"ELMOD3","predicted (union)"
"ELMSAN1","experimental (all) + predicted (intersection) + predicted (union)"
"ELOC","experimental (all) + predicted (intersection) + predicted (union)"
"ELOVL3","predicted (union)"
"ELOVL6","predicted (intersection) + predicted (union)"
"ELOVL7","predicted (intersection) + predicted (union)"
"ELP1","predicted (union)"
"ELP2","experimental (all)"
"ELP3","predicted (union)"
"EMB","predicted (intersection) + predicted (union)"
"EMC1","experimental (all) + predicted (intersection) + predicted (union)"
"EMC10","predicted (union)"
"EMC2","predicted (union)"
"EMC6","predicted (union)"
"EMC7","predicted (union)"
"EMC8","predicted (union)"
"EMCN","predicted (union)"
"EML1","predicted (union)"
"EML5","predicted (union)"
"EML6","predicted (union)"
"EMP1","predicted (intersection) + predicted (union)"
"EMP2","predicted (intersection) + predicted (union)"
"EMSY","experimental (all)"
"EMX2","predicted (intersection) + predicted (union)"
"EN2","predicted (union)"
"ENAH","predicted (intersection) + predicted (union)"
"ENAM","predicted (intersection) + predicted (union)"
"ENC1","predicted (intersection) + predicted (union)"
"ENDOD1","predicted (intersection) + predicted (union)"
"ENDOU","predicted (union)"
"ENO1","predicted (union)"
"ENPEP","predicted (union)"
"ENPP4","predicted (union)"
"ENPP5","experimental (all) + predicted (intersection) + predicted (union)"
"ENPP6","predicted (union)"
"ENSA","predicted (intersection) + predicted (union)"
"ENTPD1","predicted (union)"
"ENTPD4","experimental (all) + predicted (intersection) + predicted (union)"
"ENTPD5","predicted (intersection) + predicted (union)"
"ENTPD6","predicted (intersection) + predicted (union)"
"ENTPD7","experimental (all) + predicted (intersection) + predicted (union)"
"EOGT","predicted (union)"
"EOMES","predicted (union)"
"EP300","predicted (union)"
"EPAS1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"EPB41L1","predicted (intersection) + predicted (union)"
"EPB41L2","experimental (all) + predicted (union)"
"EPB41L4B","predicted (intersection) + predicted (union)"
"EPB41L5","experimental (all) + predicted (intersection) + predicted (union)"
"EPC1","predicted (union)"
"EPC2","predicted (intersection) + predicted (union)"
"EPDR1","predicted (intersection) + predicted (union)"
"EPGN","predicted (intersection) + predicted (union)"
"EPHA1","predicted (union)"
"EPHA2","predicted (union)"
"EPHA4","experimental (all) + predicted (intersection) + predicted (union)"
"EPHA5","predicted (intersection) + predicted (union)"
"EPHA6","predicted (union)"
"EPHA7","predicted (intersection) + predicted (union)"
"EPHB1","predicted (union)"
"EPHB2","predicted (union)"
"EPHX2","predicted (union)"
"EPHX3","predicted (intersection) + predicted (union)"
"EPM2A","predicted (intersection) + predicted (union)"
"EPM2AIP1","predicted (intersection) + predicted (union)"
"EPPIN","predicted (union)"
"EPRS","predicted (union)"
"EPS15","predicted (union)"
"EPS15L1","experimental (all)"
"EPSTI1","predicted (union)"
"EPX","predicted (intersection) + predicted (union)"
"EPYC","predicted (union)"
"ERAP1","experimental (all) + predicted (intersection) + predicted (union)"
"ERAP2","predicted (intersection) + predicted (union)"
"ERBB2","predicted (union)"
"ERBB3","predicted (intersection) + predicted (union)"
"ERBB4","predicted (intersection) + predicted (union)"
"ERBIN","predicted (intersection) + predicted (union)"
"ERC1","predicted (intersection) + predicted (union)"
"ERC2","predicted (union)"
"ERCC1","predicted (intersection) + predicted (union)"
"ERCC2","experimental (all) + predicted (union)"
"ERCC4","predicted (intersection) + predicted (union)"
"ERCC6","predicted (union)"
"ERCC6L","predicted (intersection) + predicted (union)"
"EREG","experimental (all) + predicted (intersection) + predicted (union)"
"ERFE","predicted (union)"
"ERG","predicted (intersection) + predicted (union)"
"ERG28","predicted (union)"
"ERGIC1","predicted (intersection) + predicted (union)"
"ERGIC2","experimental (all) + predicted (intersection) + predicted (union)"
"ERH","predicted (union)"
"ERI1","predicted (intersection) + predicted (union)"
"ERI2","predicted (intersection) + predicted (union)"
"ERICH3","predicted (intersection) + predicted (union)"
"ERICH5","predicted (union)"
"ERLEC1","predicted (union)"
"ERLIN1","experimental (all) + predicted (union)"
"ERMAP","predicted (union)"
"ERN1","predicted (union)"
"ERN2","predicted (union)"
"ERO1A","predicted (intersection) + predicted (union)"
"ERO1B","predicted (intersection) + predicted (union)"
"ERP29","predicted (union)"
"ERP44","predicted (intersection) + predicted (union)"
"ERVFRD-1","predicted (intersection) + predicted (union)"
"ERVMER34-1","predicted (intersection) + predicted (union)"
"ERVV-1","predicted (union)"
"ESCO1","predicted (union)"
"ESCO2","predicted (intersection) + predicted (union)"
"ESF1","predicted (intersection) + predicted (union)"
"ESM1","predicted (union)"
"ESR1","predicted (intersection) + predicted (union)"
"ESR2","experimental (all) + predicted (intersection) + predicted (union)"
"ESRRB","predicted (union)"
"ESRRG","predicted (union)"
"ESS2","predicted (intersection) + predicted (union)"
"ESYT1","predicted (union)"
"ESYT3","predicted (union)"
"ETF1","experimental (all) + predicted (intersection) + predicted (union)"
"ETFA","predicted (union)"
"ETFBKMT","predicted (intersection) + predicted (union)"
"ETFDH","predicted (intersection) + predicted (union)"
"ETNK1","predicted (intersection) + predicted (union)"
"ETNPPL","predicted (union)"
"ETV1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ETV3","predicted (union)"
"ETV3L","predicted (union)"
"ETV5","predicted (intersection) + predicted (union)"
"ETV7","predicted (union)"
"EVA1A","predicted (union)"
"EVI2B","predicted (union)"
"EVI5","predicted (union)"
"EVI5L","predicted (union)"
"EVL","predicted (intersection) + predicted (union)"
"EVX1","predicted (union)"
"EVX2","predicted (union)"
"EXD1","predicted (intersection) + predicted (union)"
"EXD2","predicted (union)"
"EXO5","experimental (all) + predicted (intersection) + predicted (union)"
"EXOC3","predicted (union)"
"EXOC3-AS1","predicted (intersection) + predicted (union)"
"EXOC3L2","predicted (union)"
"EXOC4","predicted (intersection) + predicted (union)"
"EXOC6","predicted (intersection) + predicted (union)"
"EXOC6B","predicted (intersection) + predicted (union)"
"EXOG","predicted (intersection) + predicted (union)"
"EXOSC1","predicted (intersection) + predicted (union)"
"EXOSC2","predicted (intersection) + predicted (union)"
"EXOSC3","predicted (union)"
"EXOSC5","predicted (union)"
"EXOSC6","predicted (union)"
"EXOSC7","predicted (union)"
"EXPH5","predicted (intersection) + predicted (union)"
"EXT1","predicted (intersection) + predicted (union)"
"EXT2","predicted (union)"
"EXTL2","predicted (union)"
"EXTL3","predicted (union)"
"EYA1","predicted (intersection) + predicted (union)"
"EYA2","predicted (union)"
"EYA3","predicted (union)"
"EYA4","predicted (intersection) + predicted (union)"
