"Target","Evidence"
"CHAF1B","predicted (union)"
"CHCHD4","predicted (union)"
"CHCHD5","predicted (intersection) + predicted (union)"
"CHCHD7","predicted (union)"
"CHD1","predicted (union)"
"CHD7","predicted (intersection) + predicted (union)"
"CHD9","predicted (union)"
"CHDH","predicted (union)"
"CHEK1","predicted (intersection) + predicted (union)"
"CHERP","predicted (union)"
"CHIC1","predicted (intersection) + predicted (union)"
"CHID1","predicted (intersection) + predicted (union)"
"CHM","predicted (union)"
"CHMP1A","predicted (union)"
"CHMP1B","predicted (intersection) + predicted (union)"
"CHMP3","predicted (union)"
"CHMP4B","predicted (union)"
"CHMP4C","predicted (union)"
"CHMP6","predicted (union)"
"CHN2","predicted (intersection) + predicted (union)"
"CHODL","predicted (intersection) + predicted (union)"
"CHORDC1","predicted (union)"
"CHP1","predicted (union)"
"CHP2","predicted (intersection) + predicted (union)"
"CHPF","predicted (intersection) + predicted (union)"
"CHRAC1","predicted (intersection) + predicted (union)"
"CHRDL1","predicted (intersection) + predicted (union)"
"CHRFAM7A","predicted (union)"
"CHRM2","predicted (intersection) + predicted (union)"
"CHRM3","predicted (intersection) + predicted (union)"
"CHRNA4","predicted (union)"
"CHRNA5","predicted (union)"
"CHRNA7","predicted (union)"
"CHRNB1","predicted (intersection) + predicted (union)"
"CHRNB2","predicted (union)"
"CHRND","predicted (intersection) + predicted (union)"
"CHRNE","predicted (union)"
"CHRNG","predicted (intersection) + predicted (union)"
"CHST10","predicted (union)"
"CHST11","predicted (intersection) + predicted (union)"
"CHST12","predicted (union)"
"CHST14","predicted (intersection) + predicted (union)"
"CHST15","predicted (intersection) + predicted (union)"
"CHST3","predicted (union)"
"CHST5","predicted (union)"
"CHST6","predicted (intersection) + predicted (union)"
"CHST7","predicted (intersection) + predicted (union)"
"CHST9","predicted (union)"
"CHSY1","predicted (intersection) + predicted (union)"
"CHSY3","predicted (intersection) + predicted (union)"
"CHTF8","predicted (intersection) + predicted (union)"
"CHURC1","predicted (union)"
"CIAO1","predicted (union)"
"CIAO2A","predicted (union)"
"CIB2","predicted (union)"
"CIITA","predicted (intersection) + predicted (union)"
"CINP","predicted (union)"
"CIPC","predicted (intersection) + predicted (union)"
"CISD1","predicted (intersection) + predicted (union)"
"CISD2","predicted (intersection) + predicted (union)"
"CISH","predicted (union)"
"CIT","predicted (intersection) + predicted (union)"
"CITED2","predicted (intersection) + predicted (union)"
"CIZ1","predicted (union)"
"CKAP2","predicted (intersection) + predicted (union)"
"CKAP4","predicted (union)"
"CKLF","predicted (union)"
"CKS1B","predicted (intersection) + predicted (union)"
"CLASP1","predicted (intersection) + predicted (union)"
"CLCC1","predicted (union)"
"CLCF1","predicted (intersection) + predicted (union)"
"CLCN3","predicted (union)"
"CLCN4","predicted (intersection) + predicted (union)"
"CLCN5","predicted (intersection) + predicted (union)"
"CLCN6","predicted (union)"
"CLDN1","predicted (union)"
"CLDN11","predicted (intersection) + predicted (union)"
"CLDN16","predicted (union)"
"CLDN18","predicted (union)"
"CLDN19","predicted (union)"
"CLEC17A","predicted (union)"
"CLEC18A","predicted (intersection) + predicted (union)"
"CLEC2D","predicted (intersection) + predicted (union)"
"CLEC4C","predicted (intersection) + predicted (union)"
"CLEC4E","predicted (intersection) + predicted (union)"
"CLEC6A","predicted (union)"
"CLEC7A","predicted (intersection) + predicted (union)"
"CLGN","predicted (union)"
"CLIC2","predicted (union)"
"CLIC4","predicted (intersection) + predicted (union)"
"CLIC5","predicted (intersection) + predicted (union)"
"CLIC6","predicted (union)"
"CLINT1","predicted (union)"
"CLIP2","predicted (intersection) + predicted (union)"
"CLIP3","predicted (union)"
"CLK4","predicted (intersection) + predicted (union)"
"CLMN","predicted (intersection) + predicted (union)"
"CLMP","predicted (intersection) + predicted (union)"
"CLN5","predicted (union)"
"CLN8","predicted (union)"
"CLNK","predicted (union)"
"CLPB","predicted (intersection) + predicted (union)"
"CLPP","predicted (union)"
"CLPX","predicted (intersection) + predicted (union)"
"CLSPN","predicted (union)"
"CLSTN2","predicted (intersection) + predicted (union)"
"CLSTN3","predicted (union)"
"CLTC","predicted (union)"
"CLU","predicted (union)"
"CLUAP1","predicted (intersection) + predicted (union)"
"CLVS2","predicted (union)"
"CMBL","predicted (union)"
"CMC1","predicted (intersection) + predicted (union)"
"CMKLR1","predicted (union)"
"CMPK2","predicted (intersection) + predicted (union)"
"CMSS1","predicted (union)"
"CMTM4","predicted (intersection) + predicted (union)"
"CMTM8","predicted (union)"
"CMTR2","predicted (union)"
"CNBP","predicted (intersection) + predicted (union)"
"CNGA2","predicted (union)"
"CNGB1","predicted (union)"
"CNGB3","predicted (intersection) + predicted (union)"
"CNIH4","predicted (intersection) + predicted (union)"
"CNKSR3","predicted (intersection) + predicted (union)"
"CNN2","predicted (union)"
"CNN3","predicted (union)"
"CNNM1","predicted (union)"
"CNNM2","predicted (intersection) + predicted (union)"
"CNNM3","predicted (intersection) + predicted (union)"
"CNOT2","predicted (union)"
"CNOT4","predicted (union)"
"CNOT6","predicted (intersection) + predicted (union)"
"CNOT6L","predicted (intersection) + predicted (union)"
"CNOT7","predicted (intersection) + predicted (union)"
"CNP","predicted (intersection) + predicted (union)"
"CNR1","predicted (intersection) + predicted (union)"
"CNR2","predicted (union)"
"CNRIP1","predicted (union)"
"CNTD1","predicted (union)"
"CNTF","predicted (union)"
"CNTLN","predicted (intersection) + predicted (union)"
"CNTN1","predicted (union)"
"CNTN2","predicted (union)"
"CNTN3","predicted (intersection) + predicted (union)"
"CNTNAP3","predicted (intersection) + predicted (union)"
"CNTNAP5","predicted (intersection) + predicted (union)"
"CNTRL","predicted (intersection) + predicted (union)"
"COA1","predicted (union)"
"COA3","predicted (union)"
"COA4","predicted (intersection) + predicted (union)"
"COA5","predicted (union)"
"COA7","predicted (intersection) + predicted (union)"
"COA8","predicted (intersection) + predicted (union)"
"COBL","predicted (union)"
"COG3","predicted (intersection) + predicted (union)"
"COG5","predicted (union)"
"COG6","predicted (union)"
"COL14A1","predicted (intersection) + predicted (union)"
"COL18A1","predicted (intersection) + predicted (union)"
"COL20A1","predicted (union)"
"COL21A1","predicted (intersection) + predicted (union)"
"COL22A1","predicted (union)"
"COL23A1","predicted (intersection) + predicted (union)"
"COL25A1","predicted (union)"
"COL4A4","predicted (intersection) + predicted (union)"
"COL4A5","predicted (intersection) + predicted (union)"
"COL4A6","predicted (intersection) + predicted (union)"
"COL5A1","predicted (intersection) + predicted (union)"
"COL5A2","predicted (union)"
"COL5A3","predicted (union)"
"COL6A6","predicted (intersection) + predicted (union)"
"COL8A1","predicted (intersection) + predicted (union)"
"COL9A1","predicted (union)"
"COL9A2","predicted (intersection) + predicted (union)"
"COLEC10","predicted (intersection) + predicted (union)"
"COLEC11","predicted (union)"
"COLGALT1","predicted (intersection) + predicted (union)"
"COMMD1","predicted (union)"
"COMMD10","predicted (union)"
"COMMD2","predicted (union)"
"COMMD3-BMI1","predicted (union)"
"COMMD5","predicted (union)"
"COMMD8","predicted (intersection) + predicted (union)"
"COMMD9","predicted (union)"
"COMT","predicted (intersection) + predicted (union)"
"COMTD1","predicted (union)"
"COPA","predicted (union)"
"COPRS","predicted (union)"
"COPS2","predicted (union)"
"COPS3","predicted (union)"
"COPS7B","predicted (union)"
"COPS8","predicted (intersection) + predicted (union)"
"COPZ1","predicted (union)"
"COQ10B","predicted (union)"
"COQ7","predicted (union)"
"CORO1C","predicted (union)"
"CORO2A","predicted (intersection) + predicted (union)"
"CORO7","predicted (intersection) + predicted (union)"
"COTL1","predicted (union)"
"COX11","predicted (intersection) + predicted (union)"
"COX15","predicted (intersection) + predicted (union)"
"COX18","predicted (intersection) + predicted (union)"
"COX19","predicted (union)"
"COX20","predicted (union)"
"COX5A","predicted (intersection) + predicted (union)"
"COX6B1","predicted (union)"
"COX6C","predicted (union)"
"COX7A2L","predicted (intersection) + predicted (union)"
"CPD","predicted (intersection) + predicted (union)"
"CPE","predicted (intersection) + predicted (union)"
"CPEB2","predicted (intersection) + predicted (union)"
"CPEB3","predicted (intersection) + predicted (union)"
"CPEB4","predicted (union)"
"CPED1","predicted (union)"
"CPLX2","predicted (intersection) + predicted (union)"
"CPLX4","predicted (union)"
"CPM","predicted (union)"
"CPN1","predicted (union)"
"CPNE2","predicted (union)"
"CPNE8","predicted (union)"
"CPPED1","predicted (intersection) + predicted (union)"
"CPS1","predicted (intersection) + predicted (union)"
"CPSF2","predicted (intersection) + predicted (union)"
"CPSF4","predicted (union)"
"CPSF6","predicted (union)"
"CPSF7","predicted (union)"
"CPT1A","predicted (intersection) + predicted (union)"
"CPT2","predicted (union)"
"CPVL","predicted (intersection) + predicted (union)"
"CR1","predicted (union)"
"CR2","predicted (union)"
"CRACR2A","predicted (intersection) + predicted (union)"
"CRADD","predicted (intersection) + predicted (union)"
"CRB1","predicted (intersection) + predicted (union)"
"CRB3","predicted (union)"
"CRBN","predicted (intersection) + predicted (union)"
"CREB1","predicted (intersection) + predicted (union)"
"CREB3L2","predicted (union)"
"CREB5","predicted (intersection) + predicted (union)"
"CREG2","predicted (intersection) + predicted (union)"
"CRELD2","predicted (union)"
"CRHR2","predicted (union)"
"CRIM1","predicted (union)"
"CRIPT","predicted (union)"
"CRISP1","predicted (intersection) + predicted (union)"
"CRISPLD2","predicted (intersection) + predicted (union)"
"CRK","predicted (union)"
"CRKL","predicted (intersection) + predicted (union)"
"CRLF3","predicted (union)"
"CRLS1","predicted (intersection) + predicted (union)"
"CRNKL1","predicted (union)"
"CRNN","predicted (union)"
"CROCC","predicted (union)"
"CROT","predicted (intersection) + predicted (union)"
"CRP","predicted (intersection) + predicted (union)"
"CRPPA","predicted (intersection) + predicted (union)"
"CRTAM","predicted (union)"
"CRTAP","predicted (union)"
"CRTC1","predicted (union)"
"CRX","predicted (union)"
"CRYBG1","predicted (union)"
"CSAD","predicted (union)"
"CSDC2","predicted (union)"
"CSE1L","predicted (union)"
"CSF1","predicted (union)"
"CSF1R","predicted (intersection) + predicted (union)"
"CSF3R","predicted (union)"
"CSGALNACT2","predicted (intersection) + predicted (union)"
"CSH2","predicted (intersection) + predicted (union)"
"CSHL1","predicted (intersection) + predicted (union)"
"CSMD2","predicted (union)"
"CSMD3","predicted (intersection) + predicted (union)"
"CSN1S1","predicted (intersection) + predicted (union)"
"CSNK1A1","predicted (intersection) + predicted (union)"
"CSNK1D","predicted (intersection) + predicted (union)"
"CSNK1G1","predicted (intersection) + predicted (union)"
"CSNK1G2","predicted (union)"
"CSNK1G3","predicted (intersection) + predicted (union)"
"CSNK2A1","predicted (union)"
"CSRNP2","predicted (union)"
"CSRNP3","predicted (intersection) + predicted (union)"
"CST5","predicted (union)"
"CSTB","predicted (union)"
"CSTF1","predicted (intersection) + predicted (union)"
"CSTF2","predicted (union)"
"CSTF2T","predicted (union)"
"CSTF3","predicted (intersection) + predicted (union)"
"CTAGE1","predicted (union)"
"CTBP2","predicted (union)"
"CTBS","predicted (intersection) + predicted (union)"
"CTC1","predicted (intersection) + predicted (union)"
"CTCF","predicted (union)"
"CTCFL","predicted (union)"
"CTDSPL","predicted (union)"
"CTDSPL2","predicted (intersection) + predicted (union)"
"CTF1","predicted (union)"
"CTH","predicted (intersection) + predicted (union)"
"CTIF","predicted (union)"
"CTNNA1","predicted (union)"
"CTNNA3","predicted (intersection) + predicted (union)"
"CTNNB1","predicted (union)"
"CTNNBIP1","predicted (intersection) + predicted (union)"
"CTNNBL1","predicted (union)"
"CTNS","predicted (union)"
"CTPS1","predicted (union)"
"CTPS2","predicted (union)"
"CTR9","predicted (union)"
"CTSA","predicted (union)"
"CTSB","predicted (intersection) + predicted (union)"
"CTSC","predicted (union)"
"CTSK","predicted (intersection) + predicted (union)"
"CTSL","predicted (union)"
"CTSO","predicted (intersection) + predicted (union)"
"CTSS","predicted (intersection) + predicted (union)"
"CTSV","predicted (intersection) + predicted (union)"
"CTSZ","predicted (intersection) + predicted (union)"
"CTTN","predicted (intersection) + predicted (union)"
"CTXN2","predicted (union)"
"CTXN3","predicted (intersection) + predicted (union)"
"CUBN","predicted (union)"
"CUL3","predicted (union)"
"CUL4A","predicted (union)"
"CUL4B","predicted (intersection) + predicted (union)"
"CUL5","predicted (intersection) + predicted (union)"
"CUX1","predicted (intersection) + predicted (union)"
"CUX2","predicted (union)"
"CWF19L1","predicted (union)"
"CWF19L2","predicted (union)"
"CWH43","predicted (intersection) + predicted (union)"
"CX3CL1","predicted (intersection) + predicted (union)"
"CX3CR1","predicted (union)"
"CXADR","predicted (intersection) + predicted (union)"
"CXCL10","predicted (intersection) + predicted (union)"
"CXCL12","predicted (union)"
"CXCL14","predicted (intersection) + predicted (union)"
"CXCL16","predicted (union)"
"CXCL2","predicted (intersection) + predicted (union)"
"CXCL9","predicted (intersection) + predicted (union)"
"CXCR1","predicted (union)"
"CXCR2","predicted (union)"
"CXCR5","predicted (union)"
"CXorf21","predicted (union)"
"CXorf38","predicted (intersection) + predicted (union)"
"CXorf40A","predicted (union)"
"CXorf56","predicted (union)"
"CXXC4","predicted (union)"
"CXXC5","predicted (intersection) + predicted (union)"
"CYB561","predicted (union)"
"CYB561A3","predicted (union)"
"CYB561D1","predicted (intersection) + predicted (union)"
"CYB5A","predicted (union)"
"CYB5D1","predicted (union)"
"CYB5R1","predicted (union)"
"CYB5R3","predicted (union)"
"CYB5R4","predicted (intersection) + predicted (union)"
"CYBA","predicted (union)"
"CYBC1","predicted (intersection) + predicted (union)"
"CYBRD1","predicted (intersection) + predicted (union)"
"CYCS","predicted (intersection) + predicted (union)"
"CYHR1","predicted (union)"
"CYP11B1","predicted (union)"
"CYP11B2","predicted (intersection) + predicted (union)"
"CYP1A1","predicted (union)"
"CYP1A2","predicted (union)"
"CYP20A1","predicted (intersection) + predicted (union)"
"CYP24A1","predicted (union)"
"CYP27C1","predicted (intersection) + predicted (union)"
"CYP2B6","predicted (union)"
"CYP2C19","predicted (union)"
"CYP2C9","predicted (union)"
"CYP2S1","predicted (union)"
"CYP2U1","predicted (union)"
"CYP2W1","predicted (union)"
"CYP3A5","predicted (intersection) + predicted (union)"
"CYP4F12","predicted (union)"
"CYP4F3","predicted (union)"
"CYP4V2","predicted (intersection) + predicted (union)"
"CYP51A1","predicted (union)"
"CYP7B1","predicted (intersection) + predicted (union)"
"CYP8B1","predicted (union)"
"CYS1","predicted (union)"
"CYSLTR2","predicted (intersection) + predicted (union)"
"CYTH1","predicted (intersection) + predicted (union)"
"CYTH3","predicted (union)"
"CYTH4","predicted (union)"
"CYTIP","predicted (union)"
"DAB2IP","predicted (union)"
"DACH2","predicted (intersection) + predicted (union)"
"DACT1","predicted (intersection) + predicted (union)"
"DACT2","predicted (intersection) + predicted (union)"
"DACT3","predicted (union)"
"DAGLA","predicted (union)"
"DAND5","predicted (union)"
"DAP3","predicted (union)"
"DAPP1","predicted (union)"
"DARS","predicted (union)"
"DAZAP2","predicted (union)"
"DBF4","predicted (union)"
"DBF4B","predicted (union)"
"DBNDD2","predicted (union)"
"DBNL","predicted (intersection) + predicted (union)"
"DBT","predicted (intersection) + predicted (union)"
"DCAF10","predicted (intersection) + predicted (union)"
"DCAF11","predicted (union)"
"DCAF12","predicted (union)"
"DCAF12L1","predicted (intersection) + predicted (union)"
"DCAF16","predicted (union)"
"DCAF17","predicted (union)"
"DCAF4L1","predicted (intersection) + predicted (union)"
"DCAF5","predicted (intersection) + predicted (union)"
"DCAF8L1","predicted (union)"
"DCAKD","predicted (union)"
"DCANP1","predicted (union)"
"DCBLD2","predicted (intersection) + predicted (union)"
"DCC","predicted (intersection) + predicted (union)"
"DCHS2","predicted (intersection) + predicted (union)"
"DCK","predicted (union)"
"DCLK1","predicted (intersection) + predicted (union)"
"DCLK3","predicted (intersection) + predicted (union)"
"DCLRE1C","predicted (intersection) + predicted (union)"
"DCP2","predicted (intersection) + predicted (union)"
"DCPS","predicted (union)"
"DCT","predicted (union)"
"DCTN3","predicted (intersection) + predicted (union)"
"DCTN4","predicted (intersection) + predicted (union)"
"DCTN5","predicted (intersection) + predicted (union)"
"DCTN6","predicted (intersection) + predicted (union)"
"DCUN1D1","predicted (intersection) + predicted (union)"
"DCUN1D3","predicted (intersection) + predicted (union)"
"DCUN1D4","predicted (union)"
"DCUN1D5","predicted (intersection) + predicted (union)"
"DDA1","predicted (union)"
"DDB1","predicted (intersection) + predicted (union)"
"DDC","predicted (union)"
"DDHD1","predicted (union)"
"DDI1","predicted (union)"
"DDI2","predicted (intersection) + predicted (union)"
"DDN","predicted (union)"
"DDR1","predicted (intersection) + predicted (union)"
"DDR2","predicted (union)"
"DDRGK1","predicted (union)"
"DDX17","predicted (intersection) + predicted (union)"
"DDX18","predicted (union)"
"DDX19B","predicted (union)"
"DDX20","predicted (union)"
"DDX21","predicted (union)"
"DDX23","predicted (union)"
"DDX25","predicted (union)"
"DDX31","predicted (union)"
"DDX3Y","predicted (union)"
"DDX4","predicted (intersection) + predicted (union)"
"DDX46","predicted (union)"
"DDX5","predicted (union)"
"DDX50","predicted (intersection) + predicted (union)"
"DDX51","predicted (union)"
"DDX53","predicted (intersection) + predicted (union)"
"DDX55","predicted (union)"
"DDX56","predicted (intersection) + predicted (union)"
"DEF6","predicted (union)"
"DEF8","predicted (union)"
"DEFB105A","predicted (union)"
"DEFB105B","predicted (union)"
"DEFB107A","predicted (intersection) + predicted (union)"
"DEFB107B","predicted (intersection) + predicted (union)"
"DEFB121","predicted (union)"
"DEGS1","predicted (union)"
"DELE1","predicted (union)"
"DENND2A","predicted (union)"
"DENND2C","predicted (intersection) + predicted (union)"
"DENND3","predicted (union)"
"DENND5B","predicted (intersection) + predicted (union)"
"DENND6A","predicted (intersection) + predicted (union)"
"DENND6B","predicted (union)"
"DENR","predicted (intersection) + predicted (union)"
"DEPDC5","predicted (union)"
"DERL1","predicted (union)"
"DERL3","predicted (union)"
"DESI1","predicted (union)"
"DESI2","predicted (intersection) + predicted (union)"
"DEUP1","predicted (intersection) + predicted (union)"
"DEXI","predicted (union)"
"DFFA","predicted (union)"
"DFFB","predicted (union)"
"DGAT2L6","predicted (intersection) + predicted (union)"
"DGCR2","predicted (intersection) + predicted (union)"
"DGCR6L","predicted (union)"
"DGCR8","predicted (union)"
"DGKB","predicted (union)"
"DGKD","predicted (intersection) + predicted (union)"
"DGKE","predicted (intersection) + predicted (union)"
"DGKH","predicted (intersection) + predicted (union)"
"DGKI","predicted (intersection) + predicted (union)"
"DGKQ","predicted (intersection) + predicted (union)"
"DGLUCY","predicted (union)"
"DHCR24","predicted (union)"
"DHCR7","predicted (union)"
"DHFR","predicted (intersection) + predicted (union)"
"DHFR2","predicted (union)"
"DHODH","predicted (union)"
"DHRS12","predicted (union)"
"DHTKD1","predicted (intersection) + predicted (union)"
"DHX15","predicted (union)"
"DHX30","predicted (union)"
"DHX33","predicted (intersection) + predicted (union)"
"DHX35","predicted (intersection) + predicted (union)"
"DHX36","predicted (union)"
"DHX37","predicted (union)"
"DHX40","predicted (intersection) + predicted (union)"
"DHX8","predicted (union)"
"DIAPH2","predicted (union)"
"DIAPH3","predicted (union)"
"DICER1","predicted (intersection) + predicted (union)"
"DIDO1","predicted (intersection) + predicted (union)"
"DIMT1","predicted (union)"
"DIO1","predicted (intersection) + predicted (union)"
"DIO2","predicted (union)"
"DIP2A","predicted (union)"
"DIP2B","predicted (intersection) + predicted (union)"
"DIP2C","predicted (intersection) + predicted (union)"
"DIPK2A","predicted (intersection) + predicted (union)"
"DIPK2B","predicted (union)"
"DIRAS1","predicted (union)"
"DIRAS2","predicted (union)"
"DIS3","predicted (intersection) + predicted (union)"
"DIS3L","predicted (union)"
"DIS3L2","predicted (intersection) + predicted (union)"
"DISC1","predicted (intersection) + predicted (union)"
"DIXDC1","predicted (union)"
"DKK1","predicted (intersection) + predicted (union)"
"DKK2","predicted (intersection) + predicted (union)"
"DKK3","predicted (intersection) + predicted (union)"
"DLC1","predicted (intersection) + predicted (union)"
"DLD","predicted (intersection) + predicted (union)"
"DLG2","predicted (intersection) + predicted (union)"
"DLG5","predicted (union)"
"DLGAP1","predicted (union)"
"DLGAP3","predicted (union)"
"DLX2","predicted (union)"
"DLX3","predicted (intersection) + predicted (union)"
"DMAC2L","predicted (union)"
"DMBX1","predicted (union)"
"DMC1","predicted (intersection) + predicted (union)"
"DMD","predicted (union)"
"DMKN","predicted (union)"
"DMRT1","predicted (intersection) + predicted (union)"
"DMRT2","predicted (intersection) + predicted (union)"
"DMRTA1","predicted (union)"
"DMRTA2","predicted (intersection) + predicted (union)"
"DMRTB1","predicted (intersection) + predicted (union)"
"DMTN","predicted (union)"
"DMXL1","predicted (intersection) + predicted (union)"
"DMXL2","predicted (union)"
"DNAAF2","predicted (union)"
"DNAH11","predicted (union)"
"DNAH12","predicted (union)"
"DNAH9","predicted (intersection) + predicted (union)"
"DNAJA1","predicted (union)"
"DNAJB1","predicted (union)"
"DNAJB12","predicted (union)"
"DNAJB13","predicted (union)"
"DNAJB14","predicted (intersection) + predicted (union)"
"DNAJB4","predicted (intersection) + predicted (union)"
"DNAJB5","predicted (intersection) + predicted (union)"
"DNAJB7","predicted (union)"
"DNAJB9","predicted (union)"
"DNAJC10","predicted (intersection) + predicted (union)"
"DNAJC11","predicted (intersection) + predicted (union)"
"DNAJC12","predicted (intersection) + predicted (union)"
"DNAJC15","predicted (intersection) + predicted (union)"
"DNAJC16","predicted (union)"
"DNAJC18","predicted (intersection) + predicted (union)"
"DNAJC21","predicted (union)"
"DNAJC22","predicted (union)"
"DNAJC24","predicted (union)"
"DNAJC25","predicted (union)"
"DNAJC27","predicted (intersection) + predicted (union)"
"DNAJC28","predicted (intersection) + predicted (union)"
"DNAJC3","predicted (union)"
"DNAJC30","predicted (intersection) + predicted (union)"
"DNAJC4","predicted (union)"
"DNAJC5","predicted (intersection) + predicted (union)"
"DNAJC5G","predicted (union)"
"DNAJC6","predicted (union)"
"DNAL1","predicted (intersection) + predicted (union)"
"DNALI1","predicted (union)"
"DNASE1L1","predicted (intersection) + predicted (union)"
"DNASE2","predicted (union)"
"DNHD1","predicted (union)"
"DNM3","predicted (union)"
"DNMBP","predicted (union)"
"DNMT1","predicted (intersection) + predicted (union)"
"DNMT3A","predicted (intersection) + predicted (union)"
"DNMT3B","predicted (union)"
"DNPEP","predicted (union)"
"DNTTIP2","predicted (intersection) + predicted (union)"
"DOCK3","predicted (intersection) + predicted (union)"
"DOCK4","predicted (intersection) + predicted (union)"
"DOCK5","predicted (union)"
"DOCK7","predicted (intersection) + predicted (union)"
"DOK1","predicted (union)"
"DOK4","predicted (union)"
"DOK6","predicted (union)"
"DONSON","predicted (union)"
"DOP1B","predicted (union)"
"DPF3","predicted (union)"
"DPH2","predicted (union)"
"DPH3","predicted (intersection) + predicted (union)"
"DPH6","predicted (intersection) + predicted (union)"
"DPM1","predicted (union)"
"DPP10","predicted (union)"
"DPP6","predicted (union)"
"DPP8","predicted (union)"
"DPPA3","predicted (intersection) + predicted (union)"
"DPPA4","predicted (union)"
"DPT","predicted (union)"
"DPY19L3","predicted (intersection) + predicted (union)"
"DPY19L4","predicted (intersection) + predicted (union)"
"DPYD","predicted (intersection) + predicted (union)"
"DPYSL2","predicted (union)"
"DPYSL3","predicted (intersection) + predicted (union)"
"DPYSL4","predicted (union)"
"DPYSL5","predicted (intersection) + predicted (union)"
"DR1","predicted (intersection) + predicted (union)"
"DRAM1","predicted (union)"
"DRAM2","predicted (union)"
"DRAXIN","predicted (intersection) + predicted (union)"
"DRD1","predicted (union)"
"DRD5","predicted (union)"
"DRG1","predicted (union)"
"DROSHA","predicted (union)"
"DSC1","predicted (union)"
"DSC2","predicted (intersection) + predicted (union)"
"DSC3","predicted (intersection) + predicted (union)"
"DSE","predicted (union)"
"DSEL","predicted (intersection) + predicted (union)"
"DSG1","predicted (union)"
"DSG2","predicted (union)"
"DSG3","predicted (union)"
"DSN1","predicted (union)"
"DSP","predicted (intersection) + predicted (union)"
"DST","predicted (intersection) + predicted (union)"
"DSTN","predicted (union)"
"DTD1","predicted (intersection) + predicted (union)"
"DTD2","predicted (union)"
"DTHD1","predicted (union)"
"DTL","predicted (intersection) + predicted (union)"
"DTNA","predicted (union)"
"DTWD2","predicted (intersection) + predicted (union)"
"DTX3","predicted (intersection) + predicted (union)"
"DTX3L","predicted (intersection) + predicted (union)"
"DTX4","predicted (union)"
"DTYMK","predicted (union)"
"DUOX1","predicted (intersection) + predicted (union)"
"DUOX2","predicted (union)"
"DUOXA1","predicted (union)"
"DUS1L","predicted (union)"
"DUSP11","predicted (union)"
"DUSP18","predicted (union)"
"DUSP19","predicted (union)"
"DUSP2","predicted (union)"
"DUSP28","predicted (union)"
"DUSP3","predicted (intersection) + predicted (union)"
"DUSP4","predicted (union)"
"DUSP9","predicted (union)"
"DUXA","predicted (union)"
"DVL3","predicted (union)"
"DYNAP","predicted (union)"
"DYNC1I1","predicted (union)"
"DYNC1LI1","predicted (intersection) + predicted (union)"
"DYNC1LI2","predicted (intersection) + predicted (union)"
"DYNC2H1","predicted (union)"
"DYNLL1","predicted (intersection) + predicted (union)"
"DYNLL2","predicted (intersection) + predicted (union)"
"DYNLT3","predicted (intersection) + predicted (union)"
"DYRK1A","predicted (intersection) + predicted (union)"
"DYRK2","predicted (union)"
"DYRK3","predicted (union)"
"DYTN","predicted (intersection) + predicted (union)"
"DZIP1L","predicted (intersection) + predicted (union)"
"E2F1","predicted (union)"
"E2F2","predicted (intersection) + predicted (union)"
"E2F3","predicted (intersection) + predicted (union)"
"E2F6","predicted (union)"
"E2F7","predicted (intersection) + predicted (union)"
"E2F8","predicted (union)"
"EAF2","predicted (intersection) + predicted (union)"
"EBF1","predicted (intersection) + predicted (union)"
"EBF2","predicted (union)"
"EBF3","predicted (union)"
"EBNA1BP2","predicted (intersection) + predicted (union)"
"EBPL","predicted (union)"
"ECE1","predicted (union)"
"ECHDC1","predicted (intersection) + predicted (union)"
"ECHDC2","predicted (union)"
"ECHDC3","predicted (intersection) + predicted (union)"
"ECHS1","predicted (intersection) + predicted (union)"
"ECM2","predicted (union)"
"ECT2","predicted (union)"
"EDA","predicted (union)"
"EDARADD","predicted (union)"
"EDC3","predicted (intersection) + predicted (union)"
"EDEM1","predicted (union)"
"EDEM3","predicted (union)"
"EDF1","predicted (union)"
"EDIL3","predicted (intersection) + predicted (union)"
"EDNRA","predicted (intersection) + predicted (union)"
"EDNRB","predicted (intersection) + predicted (union)"
"EDRF1","predicted (intersection) + predicted (union)"
"EEA1","predicted (intersection) + predicted (union)"
"EED","predicted (intersection) + predicted (union)"
"EEF1AKMT3","predicted (union)"
"EEF1E1","predicted (intersection) + predicted (union)"
"EEF2K","predicted (intersection) + predicted (union)"
"EEFSEC","predicted (union)"
"EEPD1","predicted (union)"
"EFCAB10","predicted (union)"
"EFCAB11","predicted (union)"
"EFCAB12","predicted (union)"
"EFCAB13","predicted (intersection) + predicted (union)"
"EFCAB2","predicted (union)"
"EFCC1","predicted (intersection) + predicted (union)"
"EFHC1","predicted (union)"
"EFHC2","predicted (intersection) + predicted (union)"
"EFNA5","predicted (intersection) + predicted (union)"
"EFNB2","predicted (union)"
"EFR3A","predicted (union)"
"EFR3B","predicted (union)"
"EGF","predicted (union)"
"EGFR","predicted (union)"
"EGLN1","predicted (intersection) + predicted (union)"
"EGLN3","predicted (union)"
"EGR1","predicted (intersection) + predicted (union)"
"EGR3","predicted (intersection) + predicted (union)"
"EHBP1","predicted (union)"
"EHD1","predicted (union)"
"EHD2","predicted (union)"
"EHD3","predicted (intersection) + predicted (union)"
"EHD4","predicted (intersection) + predicted (union)"
"EHMT1","predicted (intersection) + predicted (union)"
"EID1","predicted (intersection) + predicted (union)"
"EID2B","predicted (union)"
